Time Number Z,HT Phase Current Z,x,x_sq,x_cube,x_four,x_five,x_six,,,,,,,,
0.481604942,-0.500687272,0.481604942,0.231943321,0.11170505,0.053797704,0.02590924,0.012478018,,,,,,,,
0.481650476,-0.550836238,0.481650476,0.231987181,0.111736736,0.053818052,0.02592149,0.012485098,,,,,,,,
0.481696009,-0.611944911,0.481696009,0.232031045,0.111768429,0.053838406,0.025933745,0.012492182,,,,,,,,
0.481741674,-0.658772753,0.481741674,0.23207504,0.111800218,0.053858824,0.02594604,0.012499289,,,,,,,,
0.481787207,-0.702611584,0.481787207,0.232118913,0.111831923,0.05387919,0.025958304,0.012506379,,,,,,,,
0.481832741,-0.74445774,0.481832741,0.23216279,0.111863633,0.053899561,0.025970573,0.012513472,,,,,,,,
0.481878274,-0.794274593,0.481878274,0.232206671,0.11189535,0.053919938,0.025982847,0.012520569,,,,,,,,
0.481923808,-0.823832593,0.481923808,0.232250556,0.111927072,0.053940321,0.025995125,0.01252767,,,,,,,,
0.481969472,-0.864682412,0.481969472,0.232294572,0.111958892,0.053960768,0.026007443,0.012534794,,,,,,,,
0.482015006,-0.917488277,0.482015006,0.232338466,0.111990627,0.053981163,0.02601973,0.012541901,,,,,,,,
0.482060539,-0.949371063,0.482060539,0.232382364,0.112022367,0.054001563,0.026032023,0.012549011,,,,,,,,
0.482106073,-0.986567646,0.482106073,0.232426265,0.112054114,0.054021969,0.026044319,0.012556124,,,,,,,,
0.482151737,-1.037048724,0.482151737,0.232470298,0.112085958,0.054042439,0.026056656,0.012563262,,,,,,,,
0.482197271,-1.048672657,0.482197271,0.232514208,0.112117717,0.054062857,0.026068962,0.012570382,,,,,,,,
0.482242804,-1.011476073,0.482242804,0.232558122,0.112149481,0.05408328,0.026081273,0.012577506,,,,,,,,
0.482288338,-0.993209894,0.482288338,0.232602041,0.112181252,0.054103709,0.026093588,0.012584633,,,,,,,,
0.482333871,-0.930772771,0.482333871,0.232645963,0.112213028,0.054124144,0.026105908,0.012591764,,,,,,,,
0.482379536,-0.875310008,0.482379536,0.232690017,0.112244902,0.054144644,0.026118268,0.012598918,,,,,,,,
0.482425069,-0.867671424,0.482425069,0.232733947,0.112276691,0.05416509,0.026130597,0.012606055,,,,,,,,
0.482470603,-0.867007199,0.482470603,0.232777883,0.112308485,0.054185543,0.026142931,0.012613196,,,,,,,,
0.482516136,-0.91516349,0.482516136,0.232821822,0.112340286,0.054206001,0.02615527,0.01262034,,,,,,,,
0.482561801,-0.979261175,0.482561801,0.232865892,0.112372184,0.054226523,0.026167649,0.012627508,,,,,,,,
0.482607334,-1.018782545,0.482607334,0.232909839,0.112403997,0.054246993,0.026179997,0.012634658,,,,,,,,
0.482652868,-1.01944677,0.482652868,0.232953791,0.112435815,0.054267469,0.026192349,0.012641813,,,,,,,,
0.482698401,-1.02509268,0.482698401,0.232997747,0.11246764,0.05428795,0.026204707,0.01264897,,,,,,,,
0.482743935,-1.050333218,0.482743935,0.233041706,0.11249947,0.054308437,0.026217069,0.012656131,,,,,,,,
0.482789599,-1.067935173,0.482789599,0.233085797,0.112531399,0.054328989,0.026229471,0.012663316,,,,,,,,
0.490444074,-0.905532232,0.490444074,0.240535389,0.117969156,0.057857274,0.028375757,0.013916722,,,,,,,,
0.490489607,-0.873317334,0.490489607,0.240580055,0.118002016,0.057878763,0.028388932,0.013924476,,,,,,,,
0.49053514,-0.857043828,0.49053514,0.240624724,0.118034883,0.057900258,0.028402111,0.013932234,,,,,,,,
0.490580805,-0.819515132,0.490580805,0.240669526,0.11806785,0.057921821,0.028415334,0.013940017,,,,,,,,
0.490626339,-0.748775201,0.490626339,0.240714204,0.118100729,0.057943328,0.028428523,0.013947782,,,,,,,,
0.490671872,-0.623568843,0.490671872,0.240758886,0.118133613,0.057964841,0.028441717,0.013955551,,,,,,,,
0.490717406,-0.467808149,0.490717406,0.240803572,0.118166504,0.05798636,0.028454916,0.013963323,,,,,,,,
0.49076307,-0.338616444,0.49076307,0.240848391,0.118199496,0.058007947,0.028468158,0.013971121,,,,,,,,
0.490808604,-0.493380801,0.490808604,0.240893085,0.118232399,0.058029479,0.028481367,0.0139789,,,,,,,,
0.490854137,-0.399060892,0.490854137,0.240937784,0.118265308,0.058051016,0.028494581,0.013986683,,,,,,,,
0.490899671,0.141950133,0.490899671,0.240982487,0.118298223,0.058072559,0.0285078,0.01399447,,,,,,,,
0.490945204,0.351513028,0.490945204,0.241027193,0.118331145,0.058094108,0.028521024,0.01400226,,,,,,,,
0.490990869,-0.14765184,0.490990869,0.241072033,0.118364167,0.058115725,0.02853429,0.014010076,,,,,,,,
0.491036402,-0.353229387,0.491036402,0.241116748,0.1183971,0.058137286,0.028547524,0.014017873,,,,,,,,
0.491081936,-0.402382016,0.491081936,0.241161467,0.11843004,0.058158853,0.028560762,0.014025674,,,,,,,,
0.491127469,-0.345922915,0.491127469,0.241206191,0.118462986,0.058180426,0.028574006,0.014033479,,,,,,,,
0.491173134,0.117373819,0.491173134,0.241251047,0.118496033,0.058202068,0.028587292,0.01404131,,,,,,,,
0.491218667,0.232616806,0.491218667,0.241295779,0.118528991,0.058223653,0.028600545,0.014049122,,,,,,,,
0.491264201,0.203390918,0.491264201,0.241340515,0.118561955,0.058245244,0.028613803,0.014056937,,,,,,,,
0.491309734,0.155898852,0.491309734,0.241385255,0.118594925,0.058266841,0.028627066,0.014064756,,,,,,,,
0.491355267,-0.1250682,0.491355267,0.241429999,0.118627902,0.058288444,0.028640334,0.014072579,,,,,,,,
0.491400932,-0.237322176,0.491400932,0.241474876,0.118660979,0.058310116,0.028653645,0.014080428,,,,,,,,
0.491446466,-0.222045007,0.491446466,0.241519628,0.118693968,0.058331731,0.028666923,0.014088258,,,,,,,,
0.491491999,-0.220716558,0.491491999,0.241564385,0.118726963,0.058353352,0.028680206,0.014096092,,,,,,,,
0.491537532,-0.270865523,0.491537532,0.241609146,0.118759963,0.058374979,0.028693493,0.014103929,,,,,,,,
0.491583197,-0.151637188,0.491583197,0.24165404,0.118793065,0.058396675,0.028706824,0.014111792,,,,,,,,
0.491628731,0.09080483,0.491628731,0.241698809,0.118826078,0.058418314,0.028720122,0.014119637,,,,,,,,
0.491674264,-0.146323391,0.491674264,0.241743582,0.118859098,0.058439959,0.028733424,0.014127485,,,,,,,,
0.491719797,-0.073258673,0.491719797,0.241788359,0.118892123,0.058461611,0.028746731,0.014135337,,,,,,,,
0.491765331,-0.051007145,0.491765331,0.241833141,0.118925154,0.058483268,0.028760044,0.014143192,,,,,,,,
0.491810996,-0.07857247,0.491810996,0.241878055,0.118958287,0.058504994,0.028773399,0.014151074,,,,,,,,
0.491856529,-0.145327053,0.491856529,0.241922845,0.118991331,0.058526663,0.028786721,0.014158937,,,,,,,,
0.491902062,-0.245624984,0.491902062,0.241967639,0.119024381,0.058548338,0.028800048,0.014166803,,,,,,,,
0.491947596,-0.252931456,0.491947596,0.242012437,0.119057437,0.05857002,0.02881338,0.014174673,,,,,,,,
0.491993261,-0.222709232,0.491993261,0.242057368,0.119090594,0.05859177,0.028826756,0.01418257,,,,,,,,
0.492038794,-0.150640851,0.492038794,0.242102175,0.119123662,0.058613463,0.028840098,0.014190447,,,,,,,,
0.492084327,-0.053664044,0.492084327,0.242146985,0.119156736,0.058635163,0.028853445,0.014198328,,,,,,,,
0.492129861,0.036338404,0.492129861,0.2421918,0.119189817,0.058656868,0.028866796,0.014206212,,,,,,,,
0.492175394,0.010433641,0.492175394,0.242236619,0.119222903,0.058678579,0.028880153,0.014214101,,,,,,,,
0.492221059,0.053608247,0.492221059,0.242281571,0.119256091,0.05870036,0.028893553,0.014222015,,,,,,,,
0.492266592,0.106081999,0.492266592,0.242326398,0.11928919,0.058722083,0.02890692,0.014229911,,,,,,,,
0.492312126,0.082834134,0.492312126,0.242371229,0.119322295,0.058743813,0.028920291,0.01423781,,,,,,,,
0.492357659,0.071542314,0.492357659,0.242416065,0.119355406,0.058765548,0.028933668,0.014245713,,,,,,,,
0.492403324,0.06954964,0.492403324,0.242461034,0.119388619,0.058787353,0.028947088,0.014253642,,,,,,,,
0.492448857,-0.014142674,0.492448857,0.242505877,0.119421742,0.0588091,0.028960474,0.014261553,,,,,,,,
0.492494391,-0.075251347,0.492494391,0.242550725,0.119454872,0.058830854,0.028973866,0.014269466,,,,,,,,
0.492539924,-0.12373975,0.492539924,0.242595577,0.119488007,0.058852614,0.028987262,0.014277384,,,,,,,,
0.492585458,-0.071930223,0.492585458,0.242640433,0.119521149,0.05887438,0.029000663,0.014285305,,,,,,,,
0.492631122,0.012758427,0.492631122,0.242685423,0.119554392,0.058896214,0.029014108,0.014293253,,,,,,,,
0.492676656,0.033349393,0.492676656,0.242730287,0.119587546,0.058917992,0.029027519,0.014301181,,,,,,,,
0.492722189,0.234941592,0.492722189,0.242775156,0.119620706,0.058939776,0.029040936,0.014309113,,,,,,,,
0.492767723,0.536167497,0.492767723,0.242820029,0.119653873,0.058961566,0.029054357,0.014317049,,,,,,,,
0.492813387,0.866287177,0.492813387,0.242865035,0.119687141,0.058983425,0.029067822,0.014325012,,,,,,,,
0.492858921,0.79189401,0.492858921,0.242909916,0.119720319,0.059005227,0.029081253,0.014332955,,,,,,,,
0.492904454,0.97389158,0.492904454,0.242954801,0.119753504,0.059027035,0.029094689,0.014340902,,,,,,,,
0.492949988,1.476377572,0.492949988,0.242999691,0.119786694,0.05904885,0.02910813,0.014348852,,,,,,,,
0.492995521,0.950311603,0.492995521,0.243044584,0.119819891,0.05907067,0.029121576,0.014356806,,,,,,,,
0.493041186,1.592284783,0.493041186,0.243089611,0.11985319,0.059092559,0.029135065,0.014364787,,,,,,,,
0.493086719,1.282091845,0.493086719,0.243134513,0.119886399,0.059114391,0.029148521,0.014372749,,,,,,,,
0.493132253,1.248880609,0.493132253,0.243179419,0.119919615,0.05913623,0.029161982,0.014380714,,,,,,,,
0.493177786,0.740416595,0.493177786,0.243224329,0.119952836,0.059158074,0.029175448,0.014388683,,,,,,,,
0.493223451,1.309325058,0.493223451,0.243269373,0.119986159,0.059179988,0.029188958,0.014396678,,,,,,,,
0.493268984,1.265154115,0.493268984,0.243314291,0.120019393,0.059201844,0.029202434,0.014404655,,,,,,,,
0.493314518,0.914111356,0.493314518,0.243359214,0.120052633,0.059223707,0.029215914,0.014412635,,,,,,,,
0.493360051,1.312646181,0.493360051,0.24340414,0.120085879,0.059245575,0.0292294,0.014420618,,,,,,,,
0.493405585,1.183122363,0.493405585,0.243449071,0.120119131,0.05926745,0.029242891,0.014428606,,,,,,,,
0.493451249,0.868611964,0.493451249,0.243494136,0.120152485,0.059289394,0.029256426,0.01443662,,,,,,,,
0.493496783,0.488011206,0.493496783,0.243539075,0.12018575,0.059311281,0.029269926,0.014444614,,,,,,,,
0.493542316,0.333246849,0.493542316,0.243584018,0.12021902,0.059333174,0.029283432,0.014452613,,,,,,,,
0.49358785,0.460777993,0.49358785,0.243628965,0.120252297,0.059355073,0.029296943,0.014460615,,,,,,,,
0.493633514,0.35450204,0.493633514,0.243674047,0.120285676,0.059377041,0.029310497,0.014468644,,,,,,,,
0.493679048,0.163537436,0.493679048,0.243719002,0.120318965,0.059398952,0.029324018,0.014476653,,,,,,,,
0.493724581,0.078184561,0.493724581,0.243763962,0.12035226,0.059420869,0.029337544,0.014484667,,,,,,,,
0.493770115,0.197080784,0.493770115,0.243808926,0.120385561,0.059442793,0.029351074,0.014492683,,,,,,,,
0.493815648,0.383395814,0.493815648,0.243853894,0.120418869,0.059464722,0.02936461,0.014500704,,,,,,,,
0.493861313,-0.059309954,0.493861313,0.243898996,0.120452279,0.05948672,0.02937819,0.014508751,,,,,,,,
0.493906846,-0.269537074,0.493906846,0.243943973,0.120485598,0.059508662,0.029391736,0.014516779,,,,,,,,
0.49395238,-0.186508985,0.49395238,0.243988953,0.120518924,0.059530609,0.029405286,0.014524811,,,,,,,,
0.493997913,-0.286806916,0.493997913,0.244033938,0.120552256,0.059552563,0.029418842,0.014532846,,,,,,,,
0.494043578,-0.463158576,0.494043578,0.244079057,0.120585691,0.059574586,0.029432442,0.014540909,,,,,,,,
0.494089111,-0.596667743,0.494089111,0.24412405,0.120619035,0.059596552,0.029446007,0.014548952,,,,,,,,
0.494134645,-0.178206177,0.494134645,0.244169047,0.120652385,0.059618524,0.029459578,0.014556998,,,,,,,,
0.494180178,0.089144269,0.494180178,0.244214049,0.120685742,0.059640502,0.029473154,0.014565048,,,,,,,,
0.494225712,0.082169909,0.494225712,0.244259054,0.120719105,0.059662486,0.029486734,0.014573102,,,,,,,,
0.494271376,-0.141673818,0.494271376,0.244304193,0.12075257,0.059684539,0.029500359,0.014581183,,,,,,,,
0.49431691,-0.26057004,0.49431691,0.244349207,0.120785945,0.059706535,0.02951395,0.014589245,,,,,,,,
0.494362443,-0.379134151,0.494362443,0.244394225,0.120819326,0.059728537,0.029527546,0.01459731,,,,,,,,
0.494407977,-0.480096306,0.494407977,0.244439247,0.120852714,0.059750546,0.029541146,0.014605378,,,,,,,,
0.494453641,-0.461165902,0.494453641,0.244484403,0.120886204,0.059772624,0.029554791,0.014613474,,,,,,,,
0.494499175,-0.542865541,0.494499175,0.244529434,0.120919603,0.059794644,0.029568402,0.01462155,,,,,,,,
0.494544708,-0.559803271,0.494544708,0.244574468,0.120953009,0.059816671,0.029582018,0.01462963,,,,,,,,
0.494590242,-0.471793498,0.494590242,0.244619507,0.120986421,0.059838703,0.029595639,0.014637714,,,,,,,,
0.494635775,-0.463490689,0.494635775,0.24466455,0.121019839,0.059860742,0.029609265,0.014645802,,,,,,,,
0.49468144,-0.47212561,0.49468144,0.244709727,0.12105336,0.05988285,0.029622935,0.014653916,,,,,,,,
0.494726973,-0.440242824,0.494726973,0.244754778,0.121086791,0.059904901,0.029636571,0.014662011,,,,,,,,
0.494772507,-0.390093858,0.494772507,0.244799833,0.121120227,0.059926958,0.029650211,0.014670109,,,,,,,,
0.49481804,-0.27883622,0.49481804,0.244844893,0.12115367,0.059949022,0.029663857,0.014678212,,,,,,,,
0.494863705,-0.10813047,0.494863705,0.244890086,0.121187215,0.059971154,0.029677548,0.014686341,,,,,,,,
0.494909238,-0.14765184,0.494909238,0.244935154,0.121220671,0.05999323,0.029691204,0.014694451,,,,,,,,
0.494954772,-0.304408871,0.494954772,0.244980226,0.121254132,0.060015311,0.029704865,0.014702564,,,,,,,,
0.495000305,-0.401053566,0.495000305,0.245025302,0.121287599,0.060037399,0.029718531,0.014710682,,,,,,,,
0.495045839,-0.33529532,0.495045839,0.245070382,0.121321073,0.060059492,0.029732202,0.014718803,,,,,,,,
0.495091503,0.067889078,0.495091503,0.245115597,0.121354649,0.060081656,0.029745917,0.014726951,,,,,,,,
0.495137037,0.080177235,0.495137037,0.245160685,0.121388135,0.060103762,0.029759598,0.014735079,,,,,,,,
0.49518257,-0.087207391,0.49518257,0.245205778,0.121421627,0.060125873,0.029773285,0.014743212,,,,,,,,
0.495228104,-0.502015722,0.495228104,0.245250875,0.121455126,0.060147992,0.029786976,0.014751348,,,,,,,,
0.495273768,-0.583383249,0.495273768,0.245296106,0.121488727,0.060170179,0.029800711,0.014759511,,,,,,,,
0.495319302,-0.337620106,0.495319302,0.245341211,0.121522237,0.06019231,0.029814413,0.014767654,,,,,,,,
0.495364835,-0.298762961,0.495364835,0.24538632,0.121555754,0.060214446,0.029828119,0.014775801,,,,,,,,
0.495410369,-0.455852105,0.495410369,0.245431433,0.121589277,0.060236588,0.029841831,0.014783952,,,,,,,,
0.495455902,-0.621908282,0.495455902,0.245476551,0.121622806,0.060258737,0.029855547,0.014792107,,,,,,,,
0.495501567,-0.819847245,0.495501567,0.245521803,0.121656438,0.060280956,0.029869308,0.014800289,,,,,,,,
0.4955471,-0.843427222,0.4955471,0.245566929,0.121689979,0.060303116,0.029883034,0.014808451,,,,,,,,
0.495592634,-0.855383267,0.495592634,0.245612059,0.121723527,0.060325283,0.029896766,0.014816617,,,,,,,,
0.495638167,-0.830806952,0.495638167,0.245657193,0.121757081,0.060347456,0.029910503,0.014824787,,,,,,,,
0.495683832,-0.818850908,0.495683832,0.245702461,0.121790737,0.060369699,0.029924284,0.014832984,,,,,,,,
0.495729365,-0.822836256,0.495729365,0.245747604,0.121824303,0.060391885,0.029938031,0.014841161,,,,,,,,
0.495774899,-0.837449199,0.495774899,0.24579275,0.121857876,0.060414076,0.029951782,0.014849342,,,,,,,,
0.495820432,-0.851397918,0.495820432,0.245837901,0.121891454,0.060436274,0.029965539,0.014857527,,,,,,,,
0.495865966,-0.917488277,0.495865966,0.245883056,0.121925039,0.060458477,0.029979301,0.014865715,,,,,,,,
0.49591163,-0.959002321,0.49591163,0.245928345,0.121958726,0.060480751,0.029993108,0.014873931,,,,,,,,
0.503566105,-0.850069469,0.503566105,0.253578822,0.127693699,0.064302219,0.032380418,0.016305681,,,,,,,,
0.503611638,-0.854054817,0.503611638,0.253624682,0.127728341,0.064325479,0.03239506,0.016314529,,,,,,,,
0.503657171,-0.834460188,0.503657171,0.253670546,0.12776299,0.064348746,0.032409707,0.016323382,,,,,,,,
0.503702836,-0.796267268,0.503702836,0.253716547,0.127797744,0.064372086,0.032424402,0.016332263,,,,,,,,
0.50374837,-0.749107313,0.50374837,0.25376242,0.127832405,0.064395366,0.03243906,0.016341124,,,,,,,,
0.503793903,-0.719881426,0.503793903,0.253808297,0.127867072,0.064418651,0.032453724,0.016349988,,,,,,,,
0.503839436,-0.565117069,0.503839436,0.253854178,0.127901746,0.064441944,0.032468393,0.016358857,,,,,,,,
0.503885101,-0.427290442,0.503885101,0.253900195,0.127936525,0.064465309,0.032483109,0.016367755,,,,,,,,
0.503930635,-0.440574936,0.503930635,0.253946084,0.127971211,0.064488614,0.032497788,0.016376631,,,,,,,,
0.503976168,-0.43260424,0.503976168,0.253991978,0.128005904,0.064511925,0.032512473,0.016385511,,,,,,,,
0.504021701,-0.280164669,0.504021701,0.254037876,0.128040602,0.064535242,0.032527163,0.016394396,,,,,,,,
0.504067235,-0.219388108,0.504067235,0.254083777,0.128075307,0.064558566,0.032541858,0.016403284,,,,,,,,
0.5041129,0.271806063,0.5041129,0.254129815,0.128110118,0.064581963,0.032556601,0.016412202,,,,,,,,
0.504158433,0.865622953,0.504158433,0.254175726,0.128144835,0.064605299,0.032571307,0.016421099,,,,,,,,
0.504203966,0.71152282,0.504203966,0.25422164,0.128179559,0.064628642,0.032586018,0.016429999,,,,,,,,
0.5042495,1.116699892,0.5042495,0.254267558,0.128214289,0.064651991,0.032600734,0.016438904,,,,,,,,
0.504295165,1.244895261,0.504295165,0.254313613,0.128249125,0.064675414,0.032615498,0.016447838,,,,,,,,
0.504340698,1.31530308,0.504340698,0.25435954,0.128283868,0.064698775,0.032630226,0.016456751,,,,,,,,
0.504386231,1.317627866,0.504386231,0.25440547,0.128318617,0.064722143,0.032644958,0.016465667,,,,,,,,
0.504431765,1.398331169,0.504431765,0.254451405,0.128353372,0.064745518,0.032659696,0.016474588,,,,,,,,
0.504477298,0.750379966,0.504477298,0.254497345,0.128388133,0.064768898,0.032674439,0.016483513,,,,,,,,
0.504522963,0.497310352,0.504522963,0.25454342,0.128423001,0.064792353,0.03268923,0.016492467,,,,,,,,
0.504568496,0.05128346,0.504568496,0.254589368,0.128457774,0.064815746,0.032703984,0.0165014,,,,,,,,
0.50461403,-0.031412516,0.50461403,0.254635319,0.128492555,0.064839146,0.032718743,0.016510337,,,,,,,,
0.504659563,0.016079551,0.504659563,0.254681275,0.128527341,0.064862552,0.032733507,0.016519277,,,,,,,,
0.504705228,0.254868333,0.504705228,0.254727367,0.128562234,0.064886032,0.032748319,0.016528248,,,,,,,,
0.504750761,0.340221208,0.504750761,0.254773331,0.128597033,0.06490945,0.032763094,0.016537197,,,,,,,,
0.504796295,0.788572886,0.504796295,0.254819299,0.128631838,0.064932875,0.032777875,0.01654615,,,,,,,,
0.504841828,1.188104048,0.504841828,0.254865272,0.12866665,0.064956307,0.032792661,0.016555107,,,,,,,,
0.504887362,1.004778029,0.504887362,0.254911248,0.128701468,0.064979744,0.032807452,0.016564068,,,,,,,,
0.504933026,0.675654686,0.504933026,0.254957361,0.128736392,0.065003256,0.032822291,0.016573059,,,,,,,,
0.50497856,0.423913522,0.50497856,0.255003346,0.128771222,0.065026706,0.032837093,0.016582028,,,,,,,,
0.505024093,0.973227355,0.505024093,0.255049335,0.128806059,0.065050163,0.0328519,0.016591001,,,,,,,,
0.505069627,0.9851834,0.505069627,0.255095328,0.128840902,0.065073626,0.032866712,0.016599978,,,,,,,,
0.505115291,0.611557002,0.505115291,0.255141458,0.128875852,0.065097163,0.032881573,0.016608985,,,,,,,,
0.505160825,0.264167479,0.505160825,0.255187459,0.128910707,0.065120639,0.032896396,0.01661797,,,,,,,,
0.505206358,0.559415362,0.505206358,0.255233465,0.128945569,0.065144121,0.032911224,0.01662696,,,,,,,,
